UserID,LengthOfScreenName,LengthOfDescriptionInUserProfile,NumberOfFollowings,NumberOfFollowers,NumberOfTweets,AccountAge(hours),FollowingsOnFollowersRatio,ReputationScore,TweetsOnLifetimeRatio,AverageTweetsPerDay,LinksOnTweetsRatio,AverageNumberOfLinksPerTweet,AtSignsOnTweetsRatio,ConsecutiveTweetsAverageTimeDiff,ConsecutiveTweetsMaxTimeDiff,AvgLengthOfTweet,TotalPunctuations,LSA1,LSA2,LDA1,LDA2,LDA3,LDA4,LDA5,LDA6,LDA7,LDA8,LDA9,LDA10,LDA11,LDA12,LDA13,LDA14,LDA15,LDA16,LDA17,LDA18,LDA19,LDA20,Class
15313,9,20,189,1665,3180,26108.594444444443,0.1135135135135135,0.8980582524271845,0.121798973390414,4.25531914893617,0.0144654088050314,0.245,0.0176100628930817,376.3597989949749,3659.55,120.66,921.0,0.29810792645484224,-0.34557673879379947,4.118616173673233e-05,4.1186162132705965e-05,4.1186161450449474e-05,4.1186161462274474e-05,4.118616145088092e-05,0.3156565422773886,4.1186161451356185e-05,4.1186161506581934e-05,4.11861617183518e-05,4.118616258906409e-05,0.683602106811885,4.118616147114078e-05,4.118616145157259e-05,4.118616195623439e-05,4.118616201847142e-05,4.118616150960046e-05,4.118616147528146e-05,4.118616172308702e-05,4.1186161449806955e-05,4.118616217310602e-05,0
16683,8,75,70,322,4458,26077.312777777777,0.217391304347826,0.8214285714285714,0.1709531974398435,4.081632653061225,0.0143562135486765,0.325,0.0143562135486765,362.29078726968174,2456.35,95.91,1051.0,0.31422539701362817,-0.3645645711876422,5.0864700179819404e-05,5.086470072814081e-05,5.0864699898966934e-05,5.0864699912960725e-05,5.0864699898991315e-05,0.6899489269178588,5.086469989905195e-05,5.0864699971299936e-05,5.086470025477094e-05,5.086470038682741e-05,0.309135508479499,5.0864699920343315e-05,5.086469990006215e-05,5.086470046809057e-05,5.086470054963547e-05,5.0864699981062675e-05,5.086469993344304e-05,5.0864700335073265e-05,5.086469989833919e-05,5.086470052532802e-05,0
17363,10,128,277,868,4693,26183.46638888889,0.3191244239631336,0.7580786026200873,0.1792352444973253,6.666666666666667,0.0068186660984444,0.17,0.0247176646068612,251.7850921273032,6334.55,72.325,768.0,0.19366130447367746,0.053486147935125496,0.00013368984048110877,0.00013368984068850269,0.00013368983957444983,0.00013368983963088084,0.00013368983957559333,0.1873421886428313,0.00013368983957676728,0.00013368983977494426,0.00013368984021088577,0.0001336898410685719,0.00013368984288488682,0.00013368983964773078,0.00013368983957676004,0.0001336898403132714,0.00013368984049794846,0.0001336898400306059,0.00013368983960376717,0.00013368984080913346,0.00013368983957233373,0.8102513942336504,0
21833,8,18,87,94,269,26011.193055555555,0.925531914893617,0.5193370165745856,0.0103417017214651,3.571428571428572,0.0334572490706319,0.045,0.4684014869888476,1878.2021775544388,97871.75,49.995,502.0,0.23591110977036497,-0.2801570399807331,0.00013550135561724626,0.00013550135750662286,0.00013550135501586767,0.0001355013550667288,0.0001355013550155802,0.9974254742352083,0.000135501355016301,0.00013550135525722018,0.00013550135524168294,0.00013550135559775348,0.0001355013652768192,0.000135501355077525,0.00013550135501833372,0.00013550135693872072,0.00013550135594797452,0.0001355013552519014,0.00013550135504351366,0.00013550135564384887,0.00013550135501372448,0.00013550135624417815,0
25723,7,139,242,722,16787,25979.97111111111,0.335180055401662,0.7489626556016598,0.6461516037952998,100.0,0.0005956990528385,0.05,0.0094716149401322,7.270770519262982,227.33333333333331,81.315,867.0,0.22533751774334565,-0.27175595949353,6.720430124336992e-05,6.720430181967963e-05,6.720430107618021e-05,6.720430110425914e-05,6.720430107663597e-05,0.9987231182729288,6.720430107675276e-05,6.720430116294318e-05,6.720430121070009e-05,6.72043021490783e-05,6.720430282755954e-05,6.720430110482102e-05,6.720430107697196e-05,6.720430151327553e-05,6.720430152336299e-05,6.720430156822802e-05,6.720430108405476e-05,6.72043013543708e-05,6.720430107534768e-05,6.720430202341244e-05,0
32613,15,51,182,490,8384,26230.78111111111,0.3714285714285714,0.7291666666666666,0.3196244886679572,15.384615384615383,0.0010734732824427,0.05,0.0121660305343511,86.10720268006699,1408.0333333333333,81.505,670.0,0.26086607919632426,-0.3076081624615241,7.002801231200252e-05,7.002801275957934e-05,7.00280112053962e-05,7.002801122301111e-05,7.002801120640169e-05,0.8234652790660225,7.002801120687182e-05,7.002801128334453e-05,7.002801186491667e-05,7.002801359536584e-05,0.17527421671970364,7.00280112338766e-05,7.002801120676333e-05,7.002801187005205e-05,7.002801288818146e-05,7.002801131723414e-05,7.00280112801363e-05,7.002801413973627e-05,7.002801120459331e-05,7.002801247640285e-05,0
46183,13,110,71,174,300,25878.255555555555,0.4080459770114942,0.710204081632653,0.011592744316013,1.7857142857142858,0.0266666666666666,0.04,0.1,1020.9561976549412,7136.883333333333,76.485,562.0,0.24835517375178912,-0.28895933338706664,6.775067783638184e-05,6.77506786565117e-05,6.775067750783151e-05,6.77506775241527e-05,6.775067750761813e-05,0.9987127371183436,6.77506775084851e-05,6.775067758530202e-05,6.77506778038933e-05,6.775067860319776e-05,6.775068017995817e-05,6.775067753343125e-05,6.775067750897417e-05,6.775067824545804e-05,6.775067866565972e-05,6.775067766737537e-05,6.775067759337108e-05,6.77506779944783e-05,6.77506775068728e-05,6.775067822732868e-05,0
47203,3,25,259,485,4605,25755.63555555556,0.534020618556701,0.6518817204301075,0.178795820824025,10.0,0.0041259500542888,0.095,0.0214983713355048,143.69849246231155,2374.6833333333334,80.18,551.0,0.28342873286037323,-0.3431859248401475,5.882352959484886e-05,5.8823530378885155e-05,5.882352941247932e-05,5.882352944574762e-05,5.882352941326541e-05,0.9988823529326202,5.882352941776957e-05,5.88235294852326e-05,5.882352955340765e-05,5.8823529695981375e-05,5.8823532061276116e-05,5.882352943371501e-05,5.8823529413631555e-05,5.882353025813544e-05,5.882352977084388e-05,5.8823529658067536e-05,5.8823529459338496e-05,5.882353077559738e-05,5.882352941184242e-05,5.8823530739728136e-05,0
50263,4,117,130,150,3498,26088.180277777778,0.8666666666666667,0.5357142857142857,0.1340837100462556,15.384615384615383,0.0042881646655231,0.075,0.0194396798170383,84.64288107202681,973.8333333333334,110.195,828.0,0.27417393885901,-0.3147896128802309,4.897160160744077e-05,4.8971597380093156e-05,4.8971596474708766e-05,4.8971596517493085e-05,4.897159647495023e-05,0.7743980293574514,4.897159647491245e-05,4.897159656682366e-05,4.8971598678048965e-05,4.8971596950133424e-05,0.22472048189443708,4.8971596490726417e-05,4.8971596494367344e-05,4.89715970348153e-05,4.89715974886215e-05,4.8971596595812834e-05,4.897159653301883e-05,4.897159676872538e-05,4.8971596474129883e-05,4.897159710671727e-05,0
56733,8,0,672,780,6795,25920.30861111111,0.8615384615384616,0.5371900826446281,0.2621496565471919,15.153846153846152,0.0036791758646063,0.1269035532994923,0.0242825607064017,100.2500850340136,2914.866666666667,105.95939086294416,816.0,0.28429954570353366,-0.33844902017058087,4.970178954913768e-05,0.0052371198709326655,4.970178926514699e-05,4.970178927879183e-05,4.970178926539286e-05,0.6678250762969928,4.970178926514067e-05,4.970178937834856e-05,4.970178950666922e-05,4.970178971901341e-05,0.32609287340972665,4.970178928802963e-05,4.9701789266953054e-05,4.9701790146020815e-05,4.970179067788319e-05,4.970178945383521e-05,4.970178928693351e-05,4.9701789783004936e-05,4.9701789264474365e-05,4.970178995315659e-05,0
60663,12,158,2855,5413,21166,25814.268888888888,0.5274339552928136,0.6546927914852443,0.819934126010068,32.333333333333336,0.0003779646603042,0.0412371134020618,0.0051025229141075,43.74559585492228,1366.15,93.95360824742268,740.0,0.2965369383976869,-0.3495405933179926,5.417118124871864e-05,5.4171181515044965e-05,5.4171180932383754e-05,5.417118094435732e-05,5.417118093250699e-05,0.8125888605417861,5.4171180932953915e-05,5.4171181051048455e-05,5.417118115293527e-05,5.417118123647312e-05,0.18643605819573322,5.4171180952634875e-05,5.417118093522203e-05,5.417118231225843e-05,5.417118247219999e-05,5.4171181001898765e-05,5.417118099928543e-05,5.417118137385839e-05,5.4171180931815876e-05,5.4171181555003616e-05,0
63093,7,11,133,160,549,25752.292222222222,0.83125,0.5460750853242321,0.021318490612896,2.469135802469136,0.0673952641165755,0.185,0.1129326047358834,1564.5513400335008,21676.83333333333,64.86,669.0,0.222183171161186,-0.2624084147948963,8.210180655665408e-05,8.210180720746101e-05,8.210180624124121e-05,8.210180626702452e-05,8.210180624216472e-05,0.4448815473584064,8.21018062524304e-05,8.210180633232996e-05,8.210180657027695e-05,8.210180680371081e-05,0.5536406201210133,8.21018062735039e-05,8.210180624305256e-05,8.210180717939677e-05,8.21018076100259e-05,8.2101806683842e-05,8.21018062710501e-05,8.210180682265375e-05,8.210180623986291e-05,8.210180878355794e-05,0
157763,6,0,262,325,2701,25454.259444444444,0.8061538461538461,0.5536626916524702,0.1061119065708867,5.0,0.0040725657164013,0.06,0.0285079600148093,377.82939698492464,5482.083333333333,61.155,664.0,0.39774143754171726,0.30166637092330933,0.9977488151518537,0.00011848341371111576,0.00011848341232320483,0.00011848341235871945,0.00011848341232508335,0.00011848341420604197,0.00011848341232317576,0.00011848341243851293,0.00011848341442036417,0.00011848341312519386,0.0001184834141105747,0.00011848341238252228,0.00011848341235060591,0.00011848341454538531,0.00011848341317166861,0.00011848341268475851,0.00011848341232999252,0.000118483413755145,0.00011848341232235986,0.00011848341326184973,0
198623,8,69,152,249,2871,25653.671666666665,0.6104417670682731,0.6209476309226932,0.1119138046711052,5.2631578947368425,0.0114942528735632,0.165,0.038662486938349,270.7309882747069,2425.7833333333333,76.64,894.0,0.25803765651378113,-0.3122877174337424,5.827505849426899e-05,5.827505905218649e-05,5.827505827591959e-05,5.827505829952728e-05,5.827505827582395e-05,0.9649571664847384,5.8275058276115304e-05,5.827505837224891e-05,5.82750585363801e-05,5.8275058621243764e-05,0.03399388246198543,5.827505830342666e-05,5.827505827753385e-05,5.827505904070423e-05,5.8275058980528415e-05,5.827505836081474e-05,5.827505832299046e-05,5.827505864199705e-05,5.827505827512955e-05,5.827505886933359e-05,0
304713,6,85,235,385,50356,25480.215555555555,0.6103896103896104,0.6209677419354839,1.976278414529373,12.5,0.0003773135276828,0.1,0.0025617602668996,124.80293132328308,2624.266666666667,95.305,1040.0,0.3390477243844006,-0.41129996481897874,5.040322668883013e-05,5.040322655352773e-05,5.040322580730039e-05,5.0403225824781555e-05,5.040322580755122e-05,0.7245121497075604,5.040322581557687e-05,5.0403225887578355e-05,5.040322603020125e-05,5.040322695006352e-05,0.27458059222190734,5.04032258305971e-05,5.040322581639552e-05,5.040322669260213e-05,5.0403226625811716e-05,5.040322597878659e-05,5.040322584900553e-05,5.040322605984693e-05,5.040322580651809e-05,5.040322650737967e-05,0
451373,9,84,315,198,4694,25322.84,1.5909090909090908,0.3859649122807017,0.185366254337981,18.181818181818183,0.0002130379207498,0.005,0.0325948018747337,72.4536850921273,1589.5166666666669,63.445,498.0,0.25396126990457246,-0.29733728982291263,8.460236925448894e-05,8.46023697101355e-05,8.460236886759893e-05,8.460236889314314e-05,8.460236886817181e-05,0.9983925549813334,8.460236886787475e-05,8.460236897674597e-05,8.460236912327067e-05,8.460236956530373e-05,8.460237020037533e-05,8.460236890424923e-05,8.460236887135375e-05,8.460237301785284e-05,8.460236985339012e-05,8.460236897894553e-05,8.460236898350277e-05,8.460236951658613e-05,8.460236886641722e-05,8.460236934729082e-05,0
627303,7,70,234,1845,5411,24935.68972222222,0.1268292682926829,0.8874458874458875,0.2169982086029013,3.125,0.0059138791350951,0.165,0.0184808722971724,562.9655778894472,4285.916666666667,65.585,771.0,0.26580492888301016,-0.3253400405636314,8.012820574341138e-05,8.012820620363564e-05,8.012820512935049e-05,8.012820515716127e-05,8.012820512985779e-05,0.9607962486576407,8.012820512982407e-05,8.012820523834352e-05,8.012820569555074e-05,8.012820684116139e-05,0.037761443640018995,8.012820516757946e-05,8.012820513030135e-05,8.012820824085725e-05,8.012820608173698e-05,8.012820518806655e-05,8.012820513450356e-05,8.012820606177392e-05,8.012820512831185e-05,8.012820593872043e-05,0
638323,6,35,191,1014,11653,25065.882777777777,0.1883629191321499,0.84149377593361,0.4648948574167512,9.090909090909092,0.0036042220887325,0.23,0.0106410366429245,150.6757956448911,1617.4166666666667,88.915,852.0,0.30242364441655956,-0.3565240966930538,5.649717561221266e-05,5.649717593047809e-05,5.649717514203267e-05,5.649717516057637e-05,5.6497175142564613e-05,0.8933386390608566,5.649717514220808e-05,5.6497175217567016e-05,5.6497175450957614e-05,5.649717544438347e-05,0.10564441178165633,5.6497175166796024e-05,5.6497175145267875e-05,5.6497175566752215e-05,5.649717648983326e-05,5.649717525151915e-05,5.6497175183120124e-05,5.649717549158399e-05,5.649717514131237e-05,5.6497175807663794e-05,0
639393,6,76,127,151,3116,24843.30861111111,0.8410596026490066,0.5431654676258992,0.1254261277665075,4.761904761904762,0.0096277278562259,0.155,0.0279204107830552,320.8251256281407,3285.55,91.785,752.0,0.2382368917081254,-0.279513863749869,5.5991041795380084e-05,5.5991042402918646e-05,5.599104143396559e-05,5.599104144528622e-05,5.5991041434545654e-05,0.8074667654594434,5.599104143459175e-05,5.599104150771049e-05,5.5991041646829e-05,5.599104264771498e-05,0.18919730785694489,5.5991041451955515e-05,5.599104143471216e-05,5.599104170898939e-05,0.0023840789729546565,5.5991041676341875e-05,5.599104150399514e-05,5.5991043339858876e-05,5.599104143345778e-05,5.599104235887473e-05,0
642373,7,75,250,289,4238,24968.169166666667,0.8650519031141869,0.536178107606679,0.169736113677805,8.695652173913043,0.0125058990089664,0.265,0.0179329872581406,153.55293132328308,1401.4166666666667,79.0,692.0,0.3062548490101394,-0.3704691266722848,6.031363128081567e-05,6.031363180930417e-05,6.03136308815563e-05,6.0313630905391586e-05,6.0313630881467764e-05,0.46096794961843485,6.0313630924817474e-05,6.031363101466755e-05,6.0313631287129e-05,6.031363128381253e-05,0.5256380076354027,6.031363090840579e-05,6.031363088448609e-05,6.0313631848144034e-05,0.012368711016087972,6.031363144660605e-05,6.031363092146088e-05,6.031363142673378e-05,6.031363088064713e-05,6.031363148884099e-05,0
647073,9,149,350,488,2458,25024.93333333333,0.7172131147540983,0.5823389021479713,0.0982220398855541,9.523809523809524,0.0292921074043938,0.37,0.0435313262815297,159.6500837520938,2623.733333333333,100.355,868.0,0.2257696623438337,-0.23087468673979203,4.7984645333993525e-05,4.798464547113737e-05,4.7984644914460966e-05,4.7984644936911297e-05,4.7984644915120574e-05,0.05676296051664579,4.7984644920311626e-05,4.798464503360175e-05,4.798464524139478e-05,4.79846453325609e-05,0.9084302400886045,4.798464494413623e-05,4.79846449161313e-05,4.798464535287896e-05,4.798464555117916e-05,4.7984645243399584e-05,4.798464493608244e-05,0.03399106042484998,4.7984644913679866e-05,4.798464794272494e-05,0
653843,4,26,58,202,3876,25081.400833333333,0.2871287128712871,0.7769230769230769,0.1545368229532368,8.909090909090908,0.0056759545923632,0.1122448979591836,0.0268317853457172,162.77282051282052,2478.233333333333,82.41326530612245,730.0,0.12114548353915225,-0.1431899396428719,9.92063504321529e-05,9.92063503793417e-05,9.920634920804665e-05,9.920634923609414e-05,9.920634920874846e-05,0.6802929450812208,9.920634923672732e-05,9.920634932993511e-05,9.920635026014454e-05,9.920635006977086e-05,0.3179213406198146,9.920634925138336e-05,9.920634921068855e-05,9.920635049337732e-05,9.920635092401736e-05,9.920635242080123e-05,9.920634922242296e-05,9.9206350652652e-05,9.920634920649216e-05,9.920635022175487e-05,0
659203,7,0,13,43,640,25074.03138888889,0.3023255813953488,0.7678571428571429,0.0255244156822586,5.882352941176471,0.0515625,0.185,0.24375,275.27345058626463,4488.366666666667,45.545,585.0,0.004422189880030385,-0.0040981696214505104,0.002083333339540848,0.00208333347804111,0.002083333333366668,0.0020833333341096607,0.002083333333349574,0.002083333373487951,0.00208333333334163,0.0020833333367600224,0.002083333361161817,0.002083333379067254,0.960416666303866,0.0020833333337619934,0.0020833333333697512,0.0020833333349815847,0.002083333365801861,0.002083333346979331,0.002083333333440882,0.002083333344529355,0.002083333333336618,0.0020833333677061656,0
660183,8,0,41,66,808,25003.425,0.6212121212121212,0.616822429906542,0.0323155727665309,2.9411764705882355,0.0371287128712871,0.15,0.1311881188118812,649.0187604690118,10090.516666666666,66.345,943.0,0.19970618357325165,-0.20792244106601784,8.912656077564874e-05,8.912656064242186e-05,8.912655971583951e-05,8.91265597409005e-05,8.912655971643917e-05,0.8946672295722602,8.912655971641242e-05,8.912655984864754e-05,8.912656045570081e-05,8.912656016203095e-05,0.10372849234530683,8.912655975007715e-05,8.912655971658684e-05,8.912656153984468e-05,8.912656032789075e-05,8.912655987374079e-05,8.912655975355801e-05,8.912656029471362e-05,8.912655971491908e-05,8.912656068740823e-05,0
665333,13,28,165,396,5245,24744.40194444445,0.4166666666666667,0.7058823529411765,0.2119671355070917,14.285714285714286,0.0104861773117254,0.275,0.0104861773117254,94.66758793969848,1234.4666666666667,96.085,778.0,0.23111563430056564,-0.26894436685617484,5.2631579371158117e-05,5.263158008452854e-05,5.263157894797057e-05,5.2631578960647244e-05,5.2631578949467805e-05,0.7447367875913364,5.2631578956683645e-05,5.263157902386064e-05,5.263158198882673e-05,5.263157923329271e-05,0.25431584397855683,5.2631578966023674e-05,5.263157895084134e-05,5.2631579513389036e-05,5.2631579732254896e-05,5.2631579257076046e-05,5.263157899211772e-05,5.2631579487506074e-05,5.263157894745981e-05,5.263158074344693e-05,0
666633,6,73,279,450,1900,24907.99722222222,0.62,0.6172839506172839,0.0762807215308693,8.333333333333334,0.0273684210526315,0.285,0.0789473684210526,186.3757118927973,5671.133333333333,101.155,906.0,0.2958342810947639,-0.2949775539083958,5.681818299952868e-05,5.681818282348877e-05,5.6818181818945706e-05,5.6818181835010425e-05,5.6818181819750645e-05,0.4989067197633484,5.6818181825344796e-05,5.6818181892731885e-05,5.68181830674539e-05,5.681818218072755e-05,0.49170059371001873,5.681818184037786e-05,5.681818188621716e-05,5.681818268453795e-05,0.008426777427442706,5.6818182249611775e-05,5.681818182254075e-05,5.681818257705364e-05,5.681818181826611e-05,5.681818404860417e-05,0
